,reviewerID,asin,reviewText,Category,unixReviewTime,overall,sentiment,Clean_Reviews,textblob_polarity,textblob_sentiment,afin_polarity,afin_sentiment,vader_sentiment
101,A3GMO4OQZ3K9TG,B001GXRQW0,"Nice and easy product to use and give.  I think among gift cards the Amazon gift card is probally the easiest and most reliable card on the market.

- Unlike many gift cards there is no time limit to spend the funds.
- There is no fee to use the card
- It is easy to enter into one's account for future use.
- It is easy to keep track of one's remaining balance with a hand on-line link.",Giftcard,2014-09-07,4,positive,nice easy give think among gift cards gift card probally easiest reliable card market unlike many gift cards no time limit spend funds no fee card easy enter ones account future easy keep track ones remaining balance hand online link,0.39999999999999997,positive,12.0,positive,positive
102,A1XSKJGY3622LV,B001GXRQW0,added bonus :),Giftcard,2014-09-07,5,positive,added bonus,0.0,negative,0.0,negative,positive
103,A28GWTN0E6KBDG,B001GXRQW0,"I normally order the e-mail Amazon gift codes, which I've never had a problem with, but when my wife and I wanted to give an end of the school year gift to my sons' teachers, I ordered two $100 gift cards so she could give them to the teachers on the last day of school.  They were surprised and thrilled to receive them.

Well, fast forward to the first week of the new school year.  The teachers from last year, embarassed to have to approach my wife about it, told her that the gift cards were EMPTY and didn't work.  Humiliating for us as parents after having thought we did a good deed.

We were worried about getting a refund or replacement because of three months that had passed while school was out for the summer.  I used Amazon chat support, and was pleasantly surprised that they offered to refund the amounts with no hassles.  We didn't even have to recite back the codes or send the cards back (we had asked for them back from the teachers for this purpose)

Conclusion:  Think twice about ordering these, and consider the Amazon E-Codes as a better option.  1 star for complete product failure, and 5 stars for great customer support, averaged out and rounded up gives this transaction three stars.",Giftcard,2014-09-05,3,positive,normally order email gift codes ive never problem but wife wanted give end school year gift sons teachers ordered two gift cards could give teachers last day school surprised thrilled receive well fast forward first week new school year teachers last year embarassed approach wife told gift cards empty didnt work humiliating us parents thought good deed worried getting refund replacement three months passed school summer chat support pleasantly surprised offered refund amounts no hassles didnt even recite back codes send cards back asked back teachers purpose conclusion think twice ordering consider ecodes better option star complete failure stars great customer support averaged rounded gives transaction three stars,0.17887205387205388,positive,16.0,positive,positive
104,A20986CAJ7KCV1,B001GXRQW0,Confusing to use. Unnecessarily complicated. Computer told me that I had a balance of $ 400 but refused to let me spend the money.,Giftcard,2014-09-01,1,negative,confusing unnecessarily complicated computer told balance but refused let spend money,-0.4,negative,-4.0,negative,negative
105,A1LLO01V5LHPX5,B001GXRQW0,Who doesn't like a gift card as a gift?,Giftcard,2014-08-28,5,positive,doesnt gift card gift,0.0,negative,4.0,positive,negative
106,A29P6H94EJ8J28,B001GXRQW0,"Worse possible outfit.  They could not get my bank routing in their system correctly causing returned payments.  DUH  I put in the right numbers but they processed it wrong or something and then immediately cancelled the account.  GE is and has been a stagnant stock and now they are resorting to what is in my opinion crockery.

STAY AWAY FROM THESE GUYS.",Giftcard,2014-08-23,1,negative,worse possible outfit could not get bank routing system correctly causing returned payments duh put right numbers but processed wrong something immediately cancelled account ge stagnant stock resorting opinion crockery stay away guys,-0.18285714285714286,negative,-6.0,negative,negative
107,A2DILP0UU2IAOF,B001GXRQW0,"better deals on amazon, could speed up delivery though. My card takes more than a week to get.",Giftcard,2014-08-22,5,positive,better deals could speed delivery though card takes week get,0.5,positive,2.0,positive,positive
108,A2TVYVM95KL8VT,B001GXRQW0,:),Giftcard,2014-08-17,5,positive,,0.0,negative,0.0,negative,negative
109,A10B80JUAV85FV,B001GXRQW0,Love the idea of an Amazon gift card. It doesn't restrict someone to buy from one place.,Giftcard,2014-08-15,5,positive,love idea gift card doesnt restrict someone one place,0.5,positive,3.0,positive,positive
110,A65KQ9T6PHQXZ,B001GXRQW0,"i gave the gift card  to my  family member to buy on line she said  the card did not work on line she  said she did not had the card no more so i am out of $50.00 i not going to buy no more card line i going to pay off my acct not going buy on amazon,com i not happy about",Giftcard,2014-08-13,1,negative,gave gift card family member line said card not work line said not card no not going no card line going pay acct not going amazoncom not happy,-0.4,negative,2.0,positive,negative
111,A27SM2S5QN899B,B001GXRQW0,It's a gift card. It worked.,Giftcard,2014-08-11,5,positive,gift card worked,0.0,negative,2.0,positive,positive
112,AC2G0HFBLYM54,B001GXRQW0,For those hard to buy for people. The perfect solution!,Giftcard,2014-08-10,4,positive,hard people perfect solution,0.35416666666666663,positive,3.0,positive,positive
113,AFLAE5R04R9MR,B001GXRQW0,havent spent it yet,Giftcard,2014-08-06,5,positive,havent spent yet,-0.1,negative,0.0,negative,negative
114,A111MTMEE8XRTE,B001GXRQW0,Wonderfull,Giftcard,2014-08-02,5,positive,wonderfull,0.0,negative,0.0,negative,negative
115,A1UUA5JJ77CKTC,B001GXRQW0,Great gift option,Giftcard,2014-07-28,5,positive,great gift option,0.8,positive,5.0,positive,positive
116,A33UMN73VUC3Z7,B001GXRQW0,Its a gift card!!!,Giftcard,2014-07-16,5,positive,gift card,0.0,negative,2.0,positive,positive
117,A3FC7XCXM15LHH,B001GXRQW0,gift,Giftcard,2014-07-10,5,positive,gift,0.0,negative,2.0,positive,positive
118,A3MEVXZEIL021C,B001GXRQW0,SON LOVES AMAZON,Giftcard,2014-07-04,5,positive,son loves,0.0,negative,3.0,positive,positive
119,A1CA43JSNNHGBN,B001GXRQW0,This was purchased as a wedding gift and the bride loved it.,Giftcard,2014-07-02,5,positive,purchased wedding gift bride loved,0.7,positive,5.0,positive,positive
120,A15CR868P1SEQ7,B001GXRQW0,Perfect gift!!!,Giftcard,2014-06-28,5,positive,perfect gift,1.0,positive,5.0,positive,positive
121,A18RDFOQP3HDLR,B001GXRQW0,Gift cards are so  much better than having to shop all over town for a gift.  I also love receiving them as I can buy what I like.  Amazon offers easy shopping and a great selection.,Giftcard,2014-06-27,5,positive,gift cards much better shop town gift also love receiving offers easy shopping great selection,0.4666666666666667,positive,13.0,positive,positive
122,A3NX4JB203J1FO,B001GXRQW0,Never ordered it!,Giftcard,2014-06-18,1,negative,never ordered,0.0,negative,0.0,negative,negative
123,A3JMD97PMLDN4Y,B001GXRQW0,"Best thing EVER! Had so much fun!!! I really really suggest this! :)
If you like fun stiff get this",Giftcard,2014-06-15,4,positive,best thing ever much fun really really suggest fun stiff get,0.31714285714285717,positive,11.0,positive,positive
124,AIMZW0VOOY08T,B001GXRQW0,My son bought a gift card for my birthday but I never received it. I don't even have a way to reference the purchase because I never received an email or regular mail regarding this gift.,Giftcard,2014-06-06,1,negative,son bought gift card birthday but never received dont even way reference purchase never received email regular mail regarding gift,0.0,negative,4.0,positive,positive
125,A1XFKPVQG44FF2,B001GXRQW0,Very efficient service with no shipping charges. Easy way to get last minute gifts with quick service. Will recommend to friends.,Giftcard,2014-06-04,5,positive,efficient service no shipping charges easy way get last minute gifts quick service recommend friends,0.25555555555555554,positive,0.0,negative,positive
126,A2FS2ITIQRSC1H,B001GXRQW0,"They are fast, easy and come in a nice package.  No reason to go anywhere else for them.  Plus, who wouldn't love an Amazon card?",Giftcard,2014-05-16,5,positive,fast easy come nice package no reason go anywhere else plus wouldnt love card,0.43333333333333335,positive,6.0,positive,negative
127,A3DWV8YAWW3IJ5,B001GXRQW0,"Everyone loves this gift, right? It came in the mail a day before schedule too- right around Christmas Eve. It made my secret santa recipient very happy!",Giftcard,2014-05-15,5,positive,everyone loves gift right came mail day schedule right around christmas eve made secret santa recipient happy,0.24285714285714285,positive,8.0,positive,positive
128,A24VFDJOW1RVTY,B001GXRQW0,If I won an Amazon gift card I would buy a Blendtec blender and use it to many healthy delicious smoothies!!!,Giftcard,2014-05-13,3,positive,gift card would blendtec blender many healthy delicious smoothies,0.6666666666666666,positive,7.0,positive,positive
129,AF6X2GJ23M37D,B001GXRQW0,"This is my way of controlling my spending. I allow myself so much money to spend each month and using an Amazon Gift Card keeps me within my budget. So dependable,easy-to-use . Thanks Amazon.",Giftcard,2014-05-05,5,positive,way controlling spending allow much money spend month using gift card keeps within budget dependableeasytouse thanks,0.2,positive,5.0,positive,positive
130,A6O8C670MNR4H,B001GXRQW0,"I would buy one, but Amazon needs to change the quantity of denominations and make them more accessible.  If they would do that then I would more willing to buy one.",Giftcard,2014-05-05,2,negative,would one but needs change quantity denominations make accessible would would willing one,0.3125,positive,1.0,positive,negative
131,A1LBS33U3WJLR0,B001GXRQW0,This worked really well to give as a gift to someone who has everything...One thing about Amazon it has everything so someone can find just what they want...,Giftcard,2014-05-05,5,positive,worked really well give gift someone everythingone thing everything someone find want,0.2,positive,3.0,positive,positive
132,A2J05M3KFRLDQW,B001GXRQW0,"I got two different responses from Customer Service when inquiring whether Amazon gift cards could be used internationally. The chat associate (from whom I have a written transcript) gave me a clunky, hard-to-understand answer but after much probing back & forth, assured me that a card purchased in the US would work in Switzerland, UK and Canada. Just to get a second opinion before shelling out $2000, I CALLLED customer service and got an unequivocal ""NO"" to the same questions. In other words, two conflicting stories.
I did not order these cards. I still don't really know whether they can be used overseas.",Giftcard,2014-05-02,1,negative,got two different responses customer service inquiring whether gift cards could internationally chat associate written transcript gave clunky hardtounderstand answer but much probing back forth assured card purchased us would work switzerland uk canada get second opinion shelling callled customer service got unequivocal no questions words two conflicting stories not order cards still dont really know whether overseas,0.06666666666666667,negative,-1.0,negative,negative
